date,routine,weekday,category,primary_lift,volume,mean_reps,completion_rate,days_since_workout,days_since_category,age
2014-12-26,,Friday,Back,Dumbbell Row,330.0,6.0,,0,0,19
2014-12-26,,Friday,Chest,Flat Barbell Bench Press,550.0,10.0,,0,0,19
2014-12-26,,Friday,Legs,Leg Press,550.0,10.0,,0,0,19
2014-12-26,,Friday,Back,Pull Up,550.0,10.0,,0,0,19
2014-12-26,,Friday,Chest,Flat Barbell Bench Press,275.0,5.0,,0,0,19
2014-12-26,,Friday,Back,Hammer Strength Row,550.0,10.0,,0,0,19
2014-12-26,,Friday,Chest,Flat Barbell Bench Press,275.0,5.0,,0,0,19
2014-12-26,,Friday,Back,Dumbbell Row,300.0,6.0,,0,0,19
2014-12-26,,Friday,Chest,Flat Barbell Bench Press,400.0,8.0,,0,0,19
2014-12-26,,Friday,Legs,Barbell Squat,315.0,7.0,,0,0,19
2014-12-26,,Friday,Abs,Undefined Ab Workout,315.0,7.0,,0,8,19
2014-12-26,,Friday,Back,Lat Pulldown,10.0,10.0,,0,0,19
2014-12-26,,Friday,Chest,Flat Barbell Bench Press,5.0,5.0,,0,0,19
2014-12-26,,Friday,Back,Dumbbell Row,3.0,3.0,,0,0,19
2014-12-26,,Friday,Chest,Flat Barbell Bench Press,5.0,5.0,,0,0,19
2014-12-26,,Friday,Abs,Undefined Ab Workout,1350.0,10.0,,0,0,19
2014-12-26,,Friday,Back,Dumbbell Row,1350.0,10.0,,0,0,19
2014-12-26,,Friday,Abs,Undefined Ab Workout,1350.0,10.0,,0,0,19
2014-12-27,,Saturday,Back,Lat Pulldown,400.0,10.0,,1,1,19
2014-12-27,,Saturday,Chest,Flat Barbell Bench Press,500.0,10.0,,0,1,19
2014-12-27,,Saturday,Back,Lat Pulldown,500.0,10.0,,0,0,19
2014-12-27,,Saturday,Chest,Flat Barbell Bench Press,1.0,1.0,,0,0,19
2014-12-29,,Monday,Back,Lat Pulldown,450.0,10.0,,2,2,19
2014-12-29,,Monday,Abs,Undefined Ab Workout,500.0,10.0,,0,3,19
2014-12-29,,Monday,Chest,Flat Barbell Bench Press,500.0,10.0,,0,2,19
2014-12-29,,Monday,Legs,Barbell Squat,1.0,1.0,,0,3,19
2014-12-30,,Tuesday,Back,Lat Pulldown,1080.0,8.0,,1,1,19
2014-12-30,,Tuesday,Chest,Decline Cable Fly,1280.0,8.0,,0,1,19
2014-12-30,,Tuesday,Back,Lat Pulldown,1280.0,8.0,,0,0,19
2014-12-30,,Tuesday,Cooldown,Cooldown And Stretch,1120.0,7.0,,0,12,19
2014-12-30,,Tuesday,Chest,Flat Barbell Bench Press,5.0,5.0,,0,0,19
2014-12-30,,Tuesday,Legs,Barbell Squat,7.0,7.0,,0,1,19
2014-12-30,,Tuesday,Back,Lat Pulldown,2.0,2.0,,0,0,19
2014-12-30,,Tuesday,Chest,Decline Dumbbell Bench Press,500.0,10.0,,0,0,19
2014-12-30,,Tuesday,Chest,Flat Barbell Bench Press,700.0,10.0,,0,0,19
2014-12-30,,Tuesday,Back,Lat Pulldown,700.0,10.0,,0,0,19
2014-12-30,,Tuesday,Chest,Flat Barbell Bench Press,900.0,10.0,,0,0,19
2014-12-30,,Tuesday,Back,Lat Pulldown Pronated,990.0,9.0,,0,0,19
2014-12-30,,Tuesday,Chest,Flat Barbell Bench Press,450.0,5.0,,0,0,19
2014-12-31,,Wednesday,Back,Lat Pulldown,0.0,,,1,1,19
2014-12-31,,Wednesday,Chest,Flat Barbell Bench Press,9.0,9.0,,0,1,19
2014-12-31,,Wednesday,Back,Lat Pulldown,8.0,8.0,,0,0,19
2014-12-31,,Wednesday,Chest,Flat Barbell Bench Press,5.0,5.0,,0,0,19
2014-12-31,,Wednesday,Chest,Flat Barbell Bench Press,4.0,4.0,,0,0,19
2014-12-31,,Wednesday,Back,Pull Up,1500.0,10.0,,0,0,19
2014-12-31,,Wednesday,Chest,Flat Barbell Bench Press,750.0,5.0,,0,0,19
2014-12-31,,Wednesday,Abs,Decline Oblique Chops,270.0,2.0,,0,2,19
2014-12-31,,Wednesday,Abs,Decline Oblique Chops,550.0,10.0,,0,0,19
2014-12-31,,Wednesday,Back,Dumbbell Row,550.0,10.0,,0,0,19
2014-12-31,,Wednesday,Chest,Flat Barbell Bench Press,550.0,10.0,,0,0,19
2015-01-02,,Friday,Chest,Flat Barbell Bench Press,1.0,1.0,,2,2,20
2015-01-03,,Saturday,Abs,Decline Oblique Chops,500.0,10.0,,1,3,20
2015-01-03,,Saturday,Back,Lat Pulldown,550.0,10.0,,0,3,20
2015-01-03,,Saturday,Abs,Decline Oblique Chops,500.0,10.0,,0,0,20
2015-01-05,,Monday,Chest,Flat Barbell Bench Press,0.0,,,2,3,20
2015-01-05,,Monday,Back,Lat Pulldown,550.0,10.0,,0,2,20
2015-01-05,,Monday,Chest,Flat Barbell Bench Press,550.0,10.0,,0,0,20
2015-01-05,,Monday,Back,Dumbbell Row,550.0,10.0,,0,0,20
2015-01-05,,Monday,Abs,Decline Oblique Chops,600.0,10.0,,0,2,20
2015-01-05,,Monday,Chest,Flat Barbell Bench Press,600.0,10.0,,0,0,20
2015-01-05,,Monday,Abs,Decline Oblique Chops,600.0,10.0,,0,0,20
2015-01-06,,Tuesday,Back,Dumbbell Row,0.0,,,1,1,20
2015-01-06,,Tuesday,Abs,Decline Oblique Chops,12.0,12.0,,0,1,20
2015-01-06,,Tuesday,Chest,Decline Dumbbell Bench Press,6.0,6.0,,0,1,20
2015-01-06,,Tuesday,Abs,Decline Oblique Chops,2.0,2.0,,0,0,20
2015-01-06,,Tuesday,Chest,Decline Barbell Bench Press,1250.0,10.0,,0,0,20
2015-01-06,,Tuesday,Abs,Decline Oblique Chops,1250.0,10.0,,0,0,20
2015-01-06,,Tuesday,Back,Dumbbell Row,1350.0,10.0,,0,0,20
2015-01-06,,Tuesday,Abs,Decline Oblique Chops,1350.0,10.0,,0,0,20
2015-01-06,,Tuesday,Chest,Decline Barbell Bench Press,1400.0,10.0,,0,0,20
2015-01-06,,Tuesday,Back,Dumbbell Row,1400.0,10.0,,0,0,20
2015-01-06,,Tuesday,Chest,Decline Barbell Bench Press,1400.0,10.0,,0,0,20
2015-01-06,,Tuesday,Abs,Decline Oblique Chops,0.0,,,0,0,20
2015-01-06,,Tuesday,Back,Pull Up,1020.0,12.0,,0,0,20
2015-01-06,,Tuesday,Abs,Decline Oblique Chops,960.0,12.0,,0,0,20
2015-01-06,,Tuesday,Chest,Decline Barbell Bench Press,960.0,12.0,,0,0,20
2015-01-06,,Tuesday,Abs,Decline Oblique Chops,960.0,12.0,,0,0,20
2015-01-09,,Friday,Back,Dumbbell Row,0.0,,,3,3,20
2015-01-09,,Friday,Chest,Decline Barbell Bench Press,500.0,10.0,,0,3,20
2015-01-09,,Friday,Back,Dumbbell Row,500.0,10.0,,0,0,20
2015-01-09,,Friday,Abs,Decline Oblique Chops,500.0,10.0,,0,3,20
2015-01-09,,Friday,Chest,Decline Barbell Bench Press,500.0,10.0,,0,0,20
2015-01-09,,Friday,Back,Dumbbell Row,550.0,10.0,,0,0,20
2015-01-09,,Friday,Abs,Decline Oblique Chops,550.0,10.0,,0,0,20
2015-01-09,,Friday,Chest,Decline Barbell Bench Press,550.0,10.0,,0,0,20
2015-01-09,,Friday,Back,Dumbbell Row,1300.0,10.0,,0,0,20
2015-01-09,,Friday,Abs,Decline Oblique Chops,1.0,1.0,,0,0,20
2015-01-12,,Monday,Chest,Decline Barbell Bench Press,0.0,,,3,3,20
2015-01-12,,Monday,Back,Dumbbell Row,500.0,10.0,,0,3,20
2015-01-12,,Monday,Abs,Decline Oblique Chops,500.0,10.0,,0,3,20
2015-01-12,,Monday,Chest,Decline Barbell Bench Press,0.0,,,0,0,20
2015-01-13,,Tuesday,Abs,Decline Oblique Chops,0.0,,,1,1,20
2015-01-13,,Tuesday,Chest,Decline Barbell Bench Press,1.0,1.0,,0,1,20
2015-02-15,,Sunday,Abs,Decline Oblique Chops,450.0,10.0,,33,33,20
2015-02-15,,Sunday,Chest,Decline Barbell Bench Press,450.0,10.0,,0,33,20
2015-02-15,,Sunday,Abs,Ab-Wheel Rollout Side-Side-Front,450.0,10.0,,0,0,20
2015-02-15,,Sunday,Chest,Decline Barbell Bench Press,500.0,10.0,,0,0,20
2015-02-15,,Sunday,Back,Wide Lat Pulldown Supinated,250.0,5.0,,0,34,20
2015-02-15,,Sunday,Abs,Decline Oblique Chops,270.0,6.0,,0,0,20
2015-02-15,,Sunday,Chest,Decline Barbell Bench Press,315.0,7.0,,0,0,20
2015-02-15,,Sunday,Abs,Decline Oblique Chops,280.0,7.0,,0,0,20
2015-02-15,,Sunday,Back,Wide Lat Pulldown Supinated,300.0,10.0,,0,0,20
2015-02-15,,Sunday,Abs,Decline Oblique Chops,210.0,7.0,,0,0,20
2015-02-15,,Sunday,Back,Wide Lat Pulldown Supinated,90.0,3.0,,0,0,20
2015-02-15,,Sunday,Chest,Decline Barbell Bench Press,120.0,4.0,,0,0,20
2015-02-15,,Sunday,Abs,Decline Oblique Chops,150.0,6.0,,0,0,20
2015-03-03,,Tuesday,Back,Wide Lat Pulldown Supinated,0.0,,,16,16,20
2015-03-03,,Tuesday,Abs,Decline Oblique Chops,1000.0,10.0,,0,16,20
2015-03-03,,Tuesday,Chest,Decline Barbell Bench Press,1300.0,10.0,,0,16,20
2015-03-03,,Tuesday,Abs,Mounted Oblique Leans,1040.0,8.0,,0,0,20
2015-03-03,,Tuesday,Chest,Decline Barbell Bench Press,1200.0,10.0,,0,0,20
2015-03-03,,Tuesday,Back,Wide Lat Pulldown Supinated,1200.0,10.0,,0,0,20
2015-03-03,,Tuesday,Abs,Decline Oblique Chops,1200.0,10.0,,0,0,20
2015-03-03,,Tuesday,Chest,Decline Barbell Bench Press,960.0,8.0,,0,0,20
2015-03-03,,Tuesday,Back,Wide Lat Pulldown Supinated,960.0,8.0,,0,0,20
2015-03-03,,Tuesday,Abs,Decline Oblique Chops,840.0,7.0,,0,0,20
2015-03-15,,Sunday,Back,Wide Lat Pulldown Supinated,0.0,,,12,12,20
2015-03-15,,Sunday,Chest,Decline Barbell Bench Press,450.0,10.0,,0,12,20
2015-03-15,,Sunday,Abs,Decline Oblique Chops,450.0,10.0,,0,12,20
2015-03-15,,Sunday,Chest,Decline Barbell Bench Press,450.0,10.0,,0,0,20
2015-03-15,,Sunday,Back,Wide Lat Pulldown Supinated,900.0,10.0,,0,0,20
2015-03-15,,Sunday,Abs,Mounted Oblique Leans,900.0,10.0,,0,0,20
2015-03-15,,Sunday,Chest,Decline Barbell Bench Press,900.0,10.0,,0,0,20
2015-03-15,,Sunday,Back,Wide Lat Pulldown Supinated,900.0,10.0,,0,0,20
2015-03-15,,Sunday,Abs,Decline Oblique Chops,900.0,10.0,,0,0,20
2015-03-15,,Sunday,Chest,Decline Barbell Bench Press,650.0,10.0,,0,0,20
2015-03-15,,Sunday,Back,Wide Lat Pulldown Supinated,650.0,10.0,,0,0,20
2015-03-15,,Sunday,Abs,Decline Oblique Chops,650.0,10.0,,0,0,20
2015-03-15,,Sunday,Chest,Decline Barbell Bench Press,1750.0,10.0,,0,0,20
2015-03-15,,Sunday,Abs,Decline Oblique Chops,1750.0,10.0,,0,0,20
2015-03-15,,Sunday,Back,Wide Lat Pulldown Supinated,1750.0,10.0,,0,0,20
2015-03-16,,Monday,Chest,Decline Barbell Bench Press,0.0,,,1,1,20
2015-03-18,,Wednesday,,,0.0,,,2,0,20
2015-03-18,,Wednesday,,,1.0,1.0,,0,0,20
2015-03-19,,Thursday,,,1350.0,10.0,,1,0,20
2015-03-19,,Thursday,,,1120.0,8.0,,0,0,20
2015-03-19,,Thursday,,,750.0,5.0,,0,0,20
2015-03-19,,Thursday,,,750.0,5.0,,0,0,20
2015-03-19,,Thursday,,,240.0,8.0,,0,0,20
2015-03-19,,Thursday,,,240.0,8.0,,0,0,20
2015-03-19,,Thursday,,,240.0,8.0,,0,0,20
2015-03-20,,Friday,,,1.0,1.0,,1,0,20
2015-03-21,,Saturday,,,0.0,,,1,0,20
2015-03-21,,Saturday,,,1400.0,10.0,,0,0,20
2015-03-21,,Saturday,,,1400.0,10.0,,0,0,20
2015-03-21,,Saturday,,,840.0,6.0,,0,0,20
2015-03-21,,Saturday,,,1300.0,10.0,,0,0,20
2015-03-21,,Saturday,,,910.0,7.0,,0,0,20
2015-03-21,,Saturday,,,910.0,7.0,,0,0,20
2015-03-21,,Saturday,,,125.0,5.0,,0,0,20
2015-03-21,,Saturday,,,200.0,10.0,,0,0,20
2015-03-21,,Saturday,,,200.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,0.0,,,3,0,20
2015-03-24,,Tuesday,,,300.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,500.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,500.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,500.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1000.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1000.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1000.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1000.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1000.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,700.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,700.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,700.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1800.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1800.0,10.0,,0,0,20
2015-03-24,,Tuesday,,,1800.0,10.0,,0,0,20
2015-03-27,,Friday,,,0.0,,,3,0,20
2015-03-27,,Friday,,,300.0,10.0,,0,0,20
2015-03-27,,Friday,,,550.0,10.0,,0,0,20
2015-03-27,,Friday,,,275.0,5.0,,0,0,20
2015-03-27,,Friday,,,250.0,5.0,,0,0,20
2015-03-27,,Friday,,,500.0,10.0,,0,0,20
2015-03-27,,Friday,,,250.0,5.0,,0,0,20
2015-03-28,,Saturday,,,0.0,,,1,0,20
2015-03-28,,Saturday,,,1000.0,10.0,,0,0,20
2015-03-28,,Saturday,,,1100.0,10.0,,0,0,20
2015-03-28,,Saturday,,,1100.0,10.0,,0,0,20
2015-03-28,,Saturday,,,1400.0,10.0,,0,0,20
2015-03-28,,Saturday,,,1500.0,10.0,,0,0,20
2015-03-28,,Saturday,,,1500.0,10.0,,0,0,20
2015-03-28,,Saturday,,,3.0,3.0,,0,0,20
2015-03-28,,Saturday,,,3.0,3.0,,0,0,20
2015-03-28,,Saturday,,,2.0,2.0,,0,0,20
2015-03-28,,Saturday,,,150.0,6.0,,0,0,20
2015-03-28,,Saturday,,,90.0,4.0,,0,0,20
2015-03-28,,Saturday,,,135.0,6.0,,0,0,20
2015-03-28,,Saturday,,,120.0,6.0,,0,0,20
2015-06-20,,Saturday,,,300.0,10.0,,84,0,20
2015-06-20,,Saturday,,,350.0,10.0,,0,0,20
2015-06-20,,Saturday,,,300.0,10.0,,0,0,20
2015-06-20,,Saturday,,,300.0,10.0,,0,0,20
2015-06-20,,Saturday,,,400.0,10.0,,0,0,20
2015-06-20,,Saturday,,,450.0,10.0,,0,0,20
2015-06-20,,Saturday,,,500.0,10.0,,0,0,20
2015-06-20,,Saturday,,,500.0,10.0,,0,0,20
2015-06-20,,Saturday,,,700.0,10.0,,0,0,20
2015-06-20,,Saturday,,,900.0,10.0,,0,0,20
2015-06-20,,Saturday,,,800.0,10.0,,0,0,20
2015-06-20,,Saturday,,,800.0,10.0,,0,0,20
2015-06-21,,Sunday,,,300.0,10.0,,1,0,20
2015-06-21,,Sunday,,,350.0,10.0,,0,0,20
2015-06-21,,Sunday,,,350.0,10.0,,0,0,20
2015-06-21,,Sunday,,,300.0,10.0,,0,0,20
2015-06-21,,Sunday,,,300.0,10.0,,0,0,20
2015-06-21,,Sunday,,,350.0,10.0,,0,0,20
2015-06-21,,Sunday,,,350.0,10.0,,0,0,20
2015-06-21,,Sunday,,,300.0,10.0,,0,0,20
2015-06-22,,Monday,,,350.0,10.0,,1,0,20
2015-06-22,,Monday,,,400.0,10.0,,0,0,20
2015-06-22,,Monday,,,400.0,10.0,,0,0,20
2015-06-22,,Monday,,,450.0,10.0,,0,0,20
2015-06-22,,Monday,,,350.0,10.0,,0,0,20
2015-06-22,,Monday,,,450.0,10.0,,0,0,20
2015-06-22,,Monday,,,450.0,10.0,,0,0,20
2015-06-22,,Monday,,,450.0,10.0,,0,0,20
2015-06-22,,Monday,,,450.0,10.0,,0,0,20
2015-06-22,,Monday,,,500.0,10.0,,0,0,20
2015-06-22,,Monday,,,500.0,10.0,,0,0,20
2015-06-22,,Monday,,,500.0,10.0,,0,0,20
2015-06-22,,Monday,,,1200.0,10.0,,0,0,20
2015-06-22,,Monday,,,1400.0,10.0,,0,0,20
2015-06-22,,Monday,,,1400.0,10.0,,0,0,20
2015-06-22,,Monday,,,1300.0,10.0,,0,0,20
2015-06-24,,Wednesday,,,950.0,10.0,,2,0,20
2015-06-24,,Wednesday,,,1150.0,10.0,,0,0,20
2015-06-24,,Wednesday,,,1800.0,10.0,,0,0,20
2015-06-24,,Wednesday,,,2700.0,10.0,,0,0,20
2015-06-24,,Wednesday,,,2700.0,10.0,,0,0,20
2015-06-24,,Wednesday,,,2700.0,10.0,,0,0,20
2015-07-24,,Friday,,,400.0,10.0,,30,0,20
2015-07-24,,Friday,,,600.0,10.0,,0,0,20
2015-07-24,,Friday,,,600.0,10.0,,0,0,20
2015-07-24,,Friday,,,600.0,10.0,,0,0,20
2015-07-24,,Friday,,,400.0,10.0,,0,0,20
2015-07-24,,Friday,,,550.0,10.0,,0,0,20
2015-07-24,,Friday,,,550.0,10.0,,0,0,20
2015-07-24,,Friday,,,550.0,10.0,,0,0,20
2015-07-24,,Friday,,,960.0,6.0,,0,0,20
2015-07-24,,Friday,,,620.0,4.0,,0,0,20
2015-07-24,,Friday,,,930.0,6.0,,0,0,20
2015-07-24,,Friday,,,1300.0,10.0,,0,0,20
2015-07-24,,Friday,,,1400.0,10.0,,0,0,20
2015-07-24,,Friday,,,700.0,5.0,,0,0,20
2015-07-24,,Friday,,,650.0,5.0,,0,0,20
2015-07-25,,Saturday,,,450.0,10.0,,1,0,20
2015-07-25,,Saturday,,,500.0,10.0,,0,0,20
2015-07-25,,Saturday,,,500.0,10.0,,0,0,20
2015-07-25,,Saturday,,,500.0,10.0,,0,0,20
2015-07-25,,Saturday,,,1200.0,10.0,,0,0,20
2015-07-25,,Saturday,,,1200.0,10.0,,0,0,20
2015-07-25,,Saturday,,,1200.0,10.0,,0,0,20
2015-07-25,,Saturday,,,1200.0,10.0,,0,0,20
2015-07-25,,Saturday,,,300.0,10.0,,0,0,20
2015-07-25,,Saturday,,,350.0,10.0,,0,0,20
2015-07-25,,Saturday,,,350.0,10.0,,0,0,20
2015-07-25,,Saturday,,,700.0,10.0,,0,0,20
2015-07-25,,Saturday,,,700.0,10.0,,0,0,20
2015-07-25,,Saturday,,,6.0,6.0,,0,0,20
2015-07-25,,Saturday,,,2.0,2.0,,0,0,20
2015-07-25,,Saturday,,,2.0,2.0,,0,0,20
2015-07-25,,Saturday,,,0.0,12.0,,0,0,20
2015-07-25,,Saturday,,,0.0,5.0,,0,0,20
2015-07-25,,Saturday,,,0.0,6.0,,0,0,20
2015-07-26,,Sunday,,,350.0,10.0,,1,0,20
2015-07-26,,Sunday,,,400.0,10.0,,0,0,20
2015-07-26,,Sunday,,,400.0,10.0,,0,0,20
2015-07-26,,Sunday,,,450.0,10.0,,0,0,20
2015-07-26,,Sunday,,,1400.0,10.0,,0,0,20
2015-07-26,,Sunday,,,1500.0,10.0,,0,0,20
2015-07-26,,Sunday,,,1500.0,10.0,,0,0,20
2015-07-26,,Sunday,,,1500.0,10.0,,0,0,20
2015-07-26,,Sunday,,,175.0,10.0,,0,0,20
2015-07-27,,Monday,,,300.0,10.0,,1,0,20
2015-07-27,,Monday,,,160.0,4.0,,0,0,20
2015-07-27,,Monday,,,245.0,7.0,,0,0,20
2015-07-27,,Monday,,,300.0,10.0,,0,0,20
2015-07-27,,Monday,,,700.0,10.0,,0,0,20
2015-07-27,,Monday,,,800.0,10.0,,0,0,20
2015-07-27,,Monday,,,800.0,10.0,,0,0,20
2015-07-27,,Monday,,,800.0,10.0,,0,0,20
2015-07-27,,Monday,,,5.0,5.0,,0,0,20
2015-07-27,,Monday,,,3.0,3.0,,0,0,20
2015-07-27,,Monday,,,2.0,2.0,,0,0,20
2015-07-29,,Wednesday,,,1350.0,10.0,,2,0,20
2015-07-29,,Wednesday,,,740.0,4.0,,0,0,20
2015-07-29,,Wednesday,,,1155.0,7.0,,0,0,20
2015-07-29,,Wednesday,,,1300.0,10.0,,0,0,20
2015-10-17,,Saturday,,,0.0,,,80,0,20
2015-10-17,,Saturday,,,350.0,10.0,,0,0,20
2015-10-17,,Saturday,,,350.0,10.0,,0,0,20
2015-10-17,,Saturday,,,350.0,10.0,,0,0,20
2015-10-17,,Saturday,,,450.0,10.0,,0,0,20
2015-10-17,,Saturday,,,450.0,10.0,,0,0,20
2015-10-17,,Saturday,,,450.0,10.0,,0,0,20
2015-10-17,,Saturday,,,500.0,10.0,,0,0,20
2015-10-17,,Saturday,,,500.0,10.0,,0,0,20
2015-10-17,,Saturday,,,500.0,10.0,,0,0,20
2015-10-17,,Saturday,,,1200.0,10.0,,0,0,20
2015-10-17,,Saturday,,,1300.0,10.0,,0,0,20
2015-10-17,,Saturday,,,1300.0,10.0,,0,0,20
2015-11-01,,Sunday,,,0.0,,,15,0,20
2015-11-01,,Sunday,,,450.0,10.0,,0,0,20
2015-11-01,,Sunday,,,450.0,10.0,,0,0,20
2015-11-01,,Sunday,,,450.0,10.0,,0,0,20
2015-11-01,,Sunday,,,500.0,10.0,,0,0,20
2015-11-01,,Sunday,,,500.0,10.0,,0,0,20
2015-11-01,,Sunday,,,500.0,10.0,,0,0,20
2015-12-22,,Tuesday,,,0.0,,,51,0,20
2015-12-22,,Tuesday,,,725.0,5.0,,0,0,20
2015-12-22,,Tuesday,,,775.0,5.0,,0,0,20
2015-12-22,,Tuesday,,,775.0,5.0,,0,0,20
2015-12-22,,Tuesday,,,775.0,5.0,,0,0,20
2015-12-22,,Tuesday,,,775.0,5.0,,0,0,20
2015-12-22,,Tuesday,,,1080.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,1020.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,960.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,960.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,420.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,360.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,360.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,360.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,225.0,5.0,,0,0,20
2015-12-22,,Tuesday,,,360.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,315.0,9.0,,0,0,20
2015-12-22,,Tuesday,,,90.0,3.0,,0,0,20
2015-12-22,,Tuesday,,,650.0,5.0,,0,0,20
2015-12-22,,Tuesday,,,360.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,360.0,12.0,,0,0,20
2015-12-22,,Tuesday,,,360.0,12.0,,0,0,20
2015-12-23,,Wednesday,,,0.0,,,1,0,20
2015-12-23,,Wednesday,,,600.0,12.0,,0,0,20
2015-12-23,,Wednesday,,,600.0,12.0,,0,0,20
2015-12-23,,Wednesday,,,600.0,12.0,,0,0,20
2015-12-23,,Wednesday,,,400.0,8.0,,0,0,20
2015-12-23,,Wednesday,,,780.0,12.0,,0,0,20
2015-12-23,,Wednesday,,,780.0,12.0,,0,0,20
2015-12-23,,Wednesday,,,520.0,8.0,,0,0,20
2015-12-23,,Wednesday,,,780.0,12.0,,0,0,20
2015-12-23,,Wednesday,,,200.0,4.0,,0,0,20
2015-12-24,,Thursday,,,0.0,,,1,0,20
2015-12-24,,Thursday,,,0.0,,,0,0,20
2015-12-26,,Saturday,,,0.0,,,2,0,20
2015-12-26,,Saturday,,,0.0,,,0,0,20
2015-12-26,,Saturday,,,680.0,8.0,,0,0,20
2015-12-26,,Saturday,,,680.0,8.0,,0,0,20
2015-12-26,,Saturday,,,765.0,9.0,,0,0,20
2015-12-26,,Saturday,,,680.0,8.0,,0,0,20
2015-12-26,,Saturday,,,1140.0,12.0,,0,0,20
2015-12-26,,Saturday,,,1140.0,12.0,,0,0,20
2015-12-26,,Saturday,,,1020.0,12.0,,0,0,20
2015-12-26,,Saturday,,,1020.0,12.0,,0,0,20
2015-12-26,,Saturday,,,1140.0,12.0,,0,0,20
2015-12-26,,Saturday,,,1140.0,12.0,,0,0,20
2015-12-26,,Saturday,,,1140.0,12.0,,0,0,20
2015-12-26,,Saturday,,,1140.0,12.0,,0,0,20
2015-12-26,,Saturday,,,600.0,12.0,,0,0,20
2015-12-26,,Saturday,,,660.0,12.0,,0,0,20
2015-12-26,,Saturday,,,550.0,11.0,,0,0,20
2015-12-26,,Saturday,,,600.0,12.0,,0,0,20
2015-12-26,,Saturday,,,324.0,12.0,,0,0,20
2015-12-26,,Saturday,,,276.0,12.0,,0,0,20
2015-12-26,,Saturday,,,240.0,12.0,,0,0,20
2015-12-26,,Saturday,,,240.0,12.0,,0,0,20
2015-12-28,,Monday,,,0.0,,,2,0,20
2015-12-28,,Monday,,,0.0,,,0,0,20
2015-12-28,,Monday,,,0.0,,,0,0,20
2015-12-28,,Monday,,,430.0,5.0,,0,0,20
2015-12-28,,Monday,,,680.0,5.0,,0,0,20
2015-12-28,,Monday,,,680.0,5.0,,0,0,20
2015-12-28,,Monday,,,780.0,5.0,,0,0,20
2015-12-28,,Monday,,,780.0,5.0,,0,0,20
2015-12-28,,Monday,,,475.0,5.0,,0,0,20
2015-12-28,,Monday,,,475.0,5.0,,0,0,20
2015-12-28,,Monday,,,575.0,5.0,,0,0,20
2015-12-28,,Monday,,,675.0,5.0,,0,0,20
2015-12-28,,Monday,,,775.0,5.0,,0,0,20
2015-12-28,,Monday,,,780.0,5.0,,0,0,20
2015-12-28,,Monday,,,775.0,5.0,,0,0,20
2015-12-28,,Monday,,,1800.0,20.0,,0,0,20
2015-12-28,,Monday,,,1800.0,20.0,,0,0,20
2015-12-28,,Monday,,,1800.0,20.0,,0,0,20
2015-12-28,,Monday,,,1800.0,20.0,,0,0,20
2015-12-30,,Wednesday,,,0.0,,,2,0,20
2015-12-30,,Wednesday,,,1080.0,8.0,,0,0,20
2015-12-30,,Wednesday,,,825.0,5.0,,0,0,20
2015-12-30,,Wednesday,,,825.0,5.0,,0,0,20
2015-12-30,,Wednesday,,,825.0,5.0,,0,0,20
2015-12-30,,Wednesday,,,775.0,5.0,,0,0,20
2015-12-30,,Wednesday,,,1080.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,1140.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,1200.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,1200.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,420.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,420.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,420.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,420.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,300.0,6.0,,0,0,20
2015-12-30,,Wednesday,,,480.0,12.0,,0,0,20
2015-12-30,,Wednesday,,,320.0,8.0,,0,0,20
2015-12-30,,Wednesday,,,320.0,8.0,,0,0,20
2016-01-02,,Saturday,,,0.0,,,3,0,21
2016-01-02,,Saturday,,,720.0,12.0,,0,0,21
2016-01-02,,Saturday,,,720.0,12.0,,0,0,21
